iter	RMSE
304	14.452585
305	14.44988834
306	14.44600702
307	14.44248153
308	14.43900092
309	14.4359725
310	14.43184879
311	14.42835336
312	14.42589541
313	14.42307713
314	14.41982182
315	14.4169791
316	14.41390413
317	14.41112148
318	14.40777675
319	14.40426362
320	14.40234542
321	14.39983696
322	14.39655813
323	14.39417553
324	14.39023844
325	14.38730752
326	14.38408804
327	14.38080757
328	14.37692397
329	14.37443881
330	14.37166795
331	14.36910407
332	14.36679214
333	14.36275405
334	14.36034482
335	14.35626758
336	14.35248322
337	14.34984279
338	14.34696817
339	14.34459223
340	14.34302618
341	14.34006406
342	14.33595488
343	14.33236157
344	14.328444
345	14.32551431
346	14.3217799
347	14.31952055
348	14.31644332
349	14.3136539
350	14.31137141
351	14.30848282
352	14.30542932
353	14.30299866
354	14.30086656
355	14.29792518
356	14.29492852
357	14.29267267
358	14.29032126
359	14.28825472
360	14.28613062
361	14.28312137
362	14.28100475
363	14.27854822
364	14.27597142
365	14.27393703
366	14.2712055
367	14.26974565
368	14.26742072
369	14.26707273
370	14.26310892
371	14.26086708
372	14.25914052
373	14.25667266
374	14.25516003
375	14.25190471
376	14.24930293
377	14.24660546
378	14.24536183
379	14.24270376
380	14.24008971
381	14.23650095
382	14.2331832
383	14.22992547
384	14.22798937
385	14.22538708
386	14.2236823
387	14.22168311
388	14.21916914
389	14.21659594
390	14.21509032
391	14.2126487
392	14.20993829
393	14.20820976
394	14.20670185
395	14.2042522
396	14.20260661
397	14.20037497
398	14.19932652
399	14.19779122
400	14.19630957
401	14.19397561
402	14.19167372
403	14.18860297
404	14.18689394
405	14.18546525
406	14.18381379
407	14.18207894
408	14.1790672
409	14.17641733
410	14.17426675
411	14.17079667
412	14.16837697
413	14.16575827
414	14.16337742
415	14.16123431
416	14.15990069
417	14.15789047
418	14.15630612
419	14.1546058
420	14.15285131
421	14.15148716
422	14.14906621
423	14.14736639
424	14.14689036
425	14.1453367
426	14.14418711
427	14.14264276
428	14.14048341
429	14.1377573
430	14.13618172
431	14.1356906
432	14.13465865
433	14.13214873
434	14.12981903
435	14.12846089
436	14.12697299
437	14.12574933
438	14.12465378
439	14.12279158
440	14.12001519
441	14.11820409
442	14.11661028
443	14.11556876
444	14.11405902
445	14.11242883
446	14.11056617
447	14.10938631
448	14.10708913
449	14.10567433
450	14.10377783
451	14.1023353
452	14.10117099
453	14.09950939
454	14.0979377
455	14.09545085
456	14.09413643
457	14.09299577
458	14.09161143
459	14.08989887
460	14.0890537
461	14.08881019
462	14.08768115
463	14.08660264
464	14.08538526
465	14.08465816
466	14.08252542
467	14.0807544
468	14.07934871
469	14.07711463
470	14.0762271
471	14.07486567
472	14.07343334
473	14.07156002
474	14.06964881
475	14.0678797
476	14.06535226
477	14.0638574
478	14.0619124
479	14.06026845
480	14.05800719
481	14.05603977
482	14.05437521
483	14.05248111
484	14.05096961
485	14.0494375
486	14.04814901
487	14.04692699
488	14.04605935
489	14.04366623
490	14.04318111
491	14.04150556
492	14.0397564
493	14.03816133
494	14.03684096
495	14.03580145
496	14.03359946
497	14.0324161
498	14.03130493
499	14.02979312
500	14.02849736
501	14.02706833
502	14.02521406
503	14.0232792
504	14.0222293
505	14.02125994
506	14.02010636
507	14.0190658
508	14.01684845
509	14.01576391
510	14.01484811
511	14.01374071
512	14.01267359
513	14.01085663
514	14.01002312
515	14.00820553
516	14.00659977
517	14.00469118
518	14.00348559
519	14.00261171
520	14.00110954
521	13.99913697
522	13.99826633
523	13.99709469
524	13.99557614
525	13.99332348
526	13.99182639
527	13.99112113
528	13.99014595
529	13.98903392
530	13.98816966
531	13.98759388
532	13.98622309
533	13.98483538
534	13.98349432
535	13.98212269
536	13.98177262
537	13.98042574
538	13.97965416
539	13.9781861
540	13.97592497
541	13.97449979
542	13.97364074
543	13.97197631
544	13.97084797
545	13.96982901
546	13.96904598
547	13.96795144
548	13.96677295
549	13.96523801
550	13.96442289
551	13.96362636
552	13.96305819
553	13.96190895
554	13.96104659
555	13.95941395
556	13.95742878
557	13.95670101
558	13.95569838
559	13.95463098
560	13.95342982
561	13.95193661
562	13.9502804
563	13.94934695
564	13.94831725
565	13.94713744
566	13.94605621
567	13.94544554
568	13.9447045
569	13.94324464
570	13.9422074
571	13.94107091
572	13.94017738
573	13.93921007
574	13.93832389
575	13.93736775
576	13.93685109
577	13.93538567
578	13.93428062
579	13.93295877
580	13.9316975
581	13.9309745
582	13.92931263
583	13.92869902
584	13.92799692
585	13.9264125
586	13.92523934
587	13.9247314
588	13.92310818
589	13.92213339
590	13.92115472
591	13.92031612
592	13.91957622
593	13.91858181
594	13.91700377
595	13.91622125
596	13.91497968
597	13.9144246
598	13.91327737
599	13.91214368
600	13.91104032
601	13.91038682
602	13.90979801
603	13.90885096
604	13.90831727
605	13.90743697
606	13.90668997
607	13.90628616
608	13.90512937
609	13.90439814
610	13.90362404
611	13.90272352
612	13.90161121
613	13.90059294
614	13.89881054
615	13.89752242
616	13.89655071
617	13.89606394
618	13.89496685
619	13.89365949
620	13.89225069
621	13.89128017
622	13.89059846
623	13.88941152
624	13.88893328
625	13.88757781
626	13.88745399
627	13.88663692
628	13.88571631
629	13.88445033
630	13.88364089
631	13.88299375
632	13.88189553
633	13.88133717
634	13.87989496
635	13.8780544
636	13.8773106
637	13.87670337
638	13.87569016
639	13.87448476
640	13.87327985
641	13.87215562
642	13.87189517
643	13.87150917
644	13.87069511
645	13.86998248
646	13.86899599
647	13.86776523
648	13.86727545
649	13.86679735
650	13.86606761
651	13.86544568
652	13.86487141
653	13.86398103
654	13.86310895
655	13.86156258
656	13.86068942
657	13.8596796
658	13.85822088
659	13.85758113
660	13.85641192
661	13.85537644
662	13.85467421
663	13.8540134
664	13.85366413
665	13.85280595
666	13.85253943
667	13.8514415
668	13.85101774
669	13.84996022
670	13.84921413
671	13.84802673
672	13.84738675
673	13.84685721
674	13.84531918
675	13.8445827
676	13.84361586
677	13.84299632
678	13.84239107
679	13.84191579
680	13.84076571
681	13.83998208
682	13.83931143
683	13.8387875
684	13.83807884
685	13.837282
686	13.83622475
687	13.83564074
688	13.83438188
689	13.83432984
690	13.83291991
691	13.83196277
692	13.8312934
693	13.82972277
694	13.82874196
695	13.82791693
696	13.82693277
697	13.82623878
698	13.82569505
699	13.82495884
700	13.82447983
701	13.82368514
702	13.82242463
703	13.82178777
704	13.82126475
705	13.82040137
706	13.81978792
707	13.81914018
708	13.81875573
709	13.81786814
710	13.81740502
711	13.81637283
712	13.81557921
713	13.81466839
714	13.81380146
715	13.81331054
716	13.81194985
717	13.81076826
718	13.81016332
719	13.80957676
720	13.80863021
721	13.80779981
722	13.80700743
723	13.80682686
724	13.80632732
725	13.80553278
726	13.80421879
727	13.803096
728	13.80231941
729	13.80134207
730	13.80079227
731	13.79977312
732	13.79889411
733	13.79783711
734	13.7969202
735	13.79627306
736	13.79518653
737	13.79460742
738	13.79450373
739	13.79411187
740	13.79349356
741	13.79274908
742	13.79214269
743	13.79087421
744	13.79078509
745	13.78955423
746	13.78814881
747	13.78739761
748	13.7867092
749	13.78629681
750	13.78501302
751	13.78432355
752	13.78324908
753	13.78251608
754	13.78227483
755	13.78168573
756	13.78038777
757	13.77949545
758	13.77883309
759	13.77818788
760	13.77770755
761	13.77697442
762	13.77627389
763	13.77522649
764	13.77522574
765	13.77449983
766	13.7736598
767	13.7722849
768	13.77165456
769	13.77082857
770	13.76983861
771	13.76948269
772	13.76867387
773	13.76719192
774	13.76688272
775	13.76597603
776	13.76540163
777	13.76415531
778	13.76346302
779	13.76314636
780	13.76284234
781	13.76180665
782	13.7606206
783	13.76003459
784	13.75901263
785	13.75828422
786	13.75782367
787	13.75744121
788	13.75631605
789	13.75527292
790	13.75445948
791	13.75364451
792	13.75328382
793	13.75237881
794	13.7511177
795	13.75021793
796	13.74962508
797	13.74892907
798	13.74806648
799	13.74720978
800	13.74643399
801	13.74573575
802	13.74478629
803	13.74384902
804	13.74297439
805	13.74225828
806	13.74141075
807	13.74076799
808	13.74040659
809	13.73921375
810	13.73832592
811	13.73764628
812	13.73662985
813	13.73582791
814	13.73498359
815	13.7349828
816	13.73433996
817	13.73381582
818	13.73295347
819	13.73154788
820	13.73107995
821	13.73062206
822	13.72973649
823	13.72915364
824	13.72845776
825	13.72733195
826	13.72680269
827	13.72586859
828	13.72497879
829	13.72441069
830	13.72334677
831	13.7228686
832	13.72194448
833	13.72148178
834	13.72064872
835	13.72030022
836	13.71973821
837	13.71930627
838	13.71862113
839	13.71767098
840	13.71694985
841	13.71662249
842	13.71608563
843	13.71598616
844	13.715224
845	13.71456934
846	13.7136487
847	13.71240367
848	13.7115639
849	13.71077099
850	13.71021052
851	13.70925073
852	13.7086938
853	13.70814596
854	13.7075211
855	13.70699364
856	13.70628938
857	13.70573928
858	13.70461111
859	13.70385122
860	13.70286253
861	13.70218728
862	13.70154852
863	13.70137244
864	13.70073672
865	13.70008013
866	13.69936526
867	13.69894501
868	13.69851358
869	13.69794186
870	13.6974499
871	13.69652003
872	13.69612141
873	13.69538965
874	13.69457271
875	13.69393734
876	13.69325404
877	13.69247727
878	13.69204715
879	13.69163793
880	13.6906379
881	13.69004922
882	13.68952603
883	13.68884459
884	13.68813278
885	13.68739903
886	13.68632889
887	13.68568829
888	13.6847472
889	13.68414617
890	13.68351581
891	13.68278737
892	13.6822891
893	13.68222811
894	13.68159885
895	13.68096024
896	13.68009375
897	13.67937202
898	13.67838493
899	13.67752563
900	13.67747159
901	13.67683256
902	13.67610694
903	13.67495002
904	13.67462786
905	13.67400114
906	13.67326167
907	13.67212308
908	13.6714675
909	13.6707012
910	13.66948686
911	13.66891034
912	13.66829585
913	13.6673847
914	13.66682739
915	13.66622328
916	13.66592292
917	13.66541021
918	13.66475584
919	13.66406772
920	13.66380187
921	13.66297195
922	13.6622986
923	13.66132701
924	13.66007478
925	13.65922978
926	13.65855942
927	13.65794565
928	13.65744698
929	13.65696972
930	13.65653864
931	13.65556649
932	13.65501962
933	13.6544476
934	13.65403603
935	13.65367008
936	13.65286239
937	13.65171997
938	13.6509951
939	13.65044771
940	13.64950005
941	13.6490166
942	13.64839017
943	13.64777339
944	13.64683727
945	13.64642472
946	13.64567181
947	13.64501098
948	13.64460878
949	13.64397067
950	13.64354946
951	13.64290891
952	13.64244425
953	13.64184808
954	13.6410354
955	13.64047544
956	13.64047524
957	13.63998789
958	13.63923986
959	13.63851813
960	13.63800739
961	13.63763541
962	13.6366619
963	13.63619077
964	13.63529139
965	13.63479734
966	13.63413782
967	13.63359352
968	13.63227555
969	13.63137585
970	13.63073111
971	13.62968774
972	13.62925993
973	13.62864729
974	13.62789757
975	13.62733238
976	13.62683804
977	13.62635208
978	13.62581558
979	13.62517054
980	13.624404
981	13.623495
982	13.6226505
983	13.62211596
984	13.62123728
985	13.62028879
986	13.61974949
987	13.61915403
988	13.61861102
989	13.61817809
990	13.61777388
991	13.61712387
992	13.61645223
993	13.61604702
994	13.61547899
995	13.61477088
996	13.61400777
997	13.61294002
998	13.61225861
999	13.61153677
1000	13.61085657
1001	13.61047185
1002	13.61019129
1003	13.60942122
1004	13.6089366
1005	13.60817174
1006	13.60760329
1007	13.60714431
1008	13.60648388
1009	13.60604177
1010	13.6058231
1011	13.60512102
1012	13.60451081
1013	13.60393663
1014	13.60315842
1015	13.60267851
1016	13.60174465
1017	13.60093674
1018	13.60064871
1019	13.60048848
1020	13.59977583
1021	13.5992283
1022	13.5979132
1023	13.59726158
1024	13.59669121
1025	13.59597337
1026	13.59562912
1027	13.59470062
1028	13.59400759
1029	13.59334842
1030	13.59236162
1031	13.59231927
1032	13.59161212
1033	13.59091342
1034	13.59026992
1035	13.58957854
1036	13.58888077
1037	13.58820415
1038	13.58811593
1039	13.58740366
1040	13.58683068
1041	13.58597277
1042	13.58534908
1043	13.58480973
1044	13.58395433
1045	13.58349555
1046	13.58306074
1047	13.58262451
1048	13.58185327
1049	13.58119978
1050	13.58080242
1051	13.58015473
1052	13.57947397
1053	13.57903663
1054	13.57825399
1055	13.57754945
1056	13.57668741
1057	13.57613749
1058	13.57553464
1059	13.57449003
1060	13.5738367
1061	13.5732181
1062	13.57274648
1063	13.57237802
1064	13.57180501
1065	13.5711562
1066	13.57052619
1067	13.56992807
1068	13.56954234
1069	13.56907633
1070	13.56842073
1071	13.56782732
1072	13.56737349
1073	13.5664961
1074	13.5659715
1075	13.56534713
1076	13.56458746
1077	13.56371503
1078	13.56319681
1079	13.5622682
1080	13.56218401
1081	13.56175143
1082	13.56128782
1083	13.56073787
1084	13.56012024
1085	13.55937619
1086	13.55892721
1087	13.55817721
1088	13.55714462
1089	13.55651303
1090	13.5556559
1091	13.55479675
1092	13.55422517
1093	13.55393666
1094	13.5531729
1095	13.55259419
1096	13.55225656
1097	13.55180407
1098	13.55103668
1099	13.55053502
1100	13.55020506
1101	13.54922188
1102	13.54835258
1103	13.54775462
1104	13.54705935
1105	13.5461284
1106	13.54571055
1107	13.54515721
1108	13.54450826
1109	13.54401195
1110	13.54340411
1111	13.5429071
1112	13.54275102
1113	13.54246021
1114	13.54180733
1115	13.54126081
1116	13.54019992
1117	13.53949825
1118	13.53861182
1119	13.53802745
1120	13.53802663
1121	13.53759666
1122	13.53687342
1123	13.53625666
1124	13.53570776
1125	13.53509537
1126	13.53484298
1127	13.53425486
1128	13.53358788
1129	13.5330518
1130	13.53249359
1131	13.53179641
1132	13.5311072
1133	13.53060207
1134	13.53001698
1135	13.52957345
1136	13.52850812
1137	13.52801689
1138	13.52719551
1139	13.52670062
1140	13.52613693
1141	13.52569959
1142	13.52525028
1143	13.52466159
1144	13.52434567
1145	13.52368152
1146	13.52347192
1147	13.52309086
1148	13.5227318
1149	13.52227155
1150	13.52163029
1151	13.52114068
1152	13.520624
1153	13.51987447
1154	13.51903367
1155	13.5181595
1156	13.51751274
1157	13.51691528
1158	13.51639692
1159	13.51581362
1160	13.51581174
1161	13.51510046
1162	13.51421496
1163	13.51380061
1164	13.51317269
1165	13.51211782
1166	13.51136491
1167	13.5106774
1168	13.50996863
1169	13.50933478
1170	13.50872961
1171	13.50845716
1172	13.50802967
1173	13.50718884
1174	13.50639411
1175	13.50622082
1176	13.50560058
1177	13.50524381
1178	13.50443434
1179	13.50393898
1180	13.50317485
1181	13.50259861
1182	13.50212436
1183	13.50162364
1184	13.50109239
1185	13.50055401
1186	13.50031313
1187	13.49964041
1188	13.4991377
1189	13.49856101
1190	13.49801898
1191	13.49733287
1192	13.49675205
1193	13.49579881
1194	13.49521025
1195	13.4945126
1196	13.49444807
1197	13.49386566
1198	13.49338661
1199	13.49286622
1200	13.4921448
1201	13.49167226
1202	13.49120205
1203	13.49102014
1204	13.49024421
1205	13.4894109
1206	13.48854107
1207	13.48802003
1208	13.48732334
1209	13.48686395
1210	13.48624351
1211	13.48543527
1212	13.48517202
1213	13.48440351
1214	13.4839128
1215	13.48332668
1216	13.48276572
1217	13.48218784
1218	13.48192131
1219	13.48123942
1220	13.48061163
1221	13.47979426
1222	13.47955973
1223	13.47909306
1224	13.47851687
1225	13.47807501
1226	13.47777265
1227	13.47740437
1228	13.47695826
1229	13.4765827
1230	13.47545968
1231	13.4750037
1232	13.47433134
1233	13.47385713
1234	13.47334976
1235	13.47277145
1236	13.4725145
1237	13.47180833
1238	13.47127926
1239	13.47089087
1240	13.47011687
1241	13.46935989
1242	13.46873573
1243	13.46835135
1244	13.46807672
1245	13.46718071
1246	13.46672298
1247	13.4661823
1248	13.46582938
1249	13.46540623
1250	13.46469948
1251	13.46422986
1252	13.46337244
1253	13.46283951
1254	13.46242273
1255	13.46209945
1256	13.4614936
1257	13.4611269
1258	13.4606525
1259	13.46065039
1260	13.46022312
1261	13.45953288
1262	13.45913048
1263	13.45861604
1264	13.45811444
1265	13.45735928
1266	13.45665834
1267	13.45609266
1268	13.45570694
1269	13.45526263
1270	13.45453975
1271	13.45403709
1272	13.45361227
1273	13.45298874
1274	13.45245476
1275	13.45176391
1276	13.45143009
1277	13.45104398
1278	13.45078869
1279	13.45023617
1280	13.44987016
1281	13.44921413
1282	13.44860915
1283	13.44842077
1284	13.44812104
1285	13.44787452
1286	13.44729308
1287	13.44684241
1288	13.44610069
1289	13.44557758
1290	13.44479652
1291	13.44422491
1292	13.44375305
1293	13.44332253
1294	13.44294241
1295	13.44236499
1296	13.44178715
1297	13.44120956
1298	13.44088245
1299	13.44043865
1300	13.43975081
1301	13.43915761
1302	13.43830048
1303	13.43812354
1304	13.43728255
1305	13.43690304
1306	13.43631727
1307	13.43594982
1308	13.43559047
1309	13.43539145
1310	13.43450383
1311	13.43420167
1312	13.43347472
1313	13.4329186
1314	13.43229813
1315	13.43187415
1316	13.43166865
1317	13.43095969
1318	13.43031492
1319	13.42970191
1320	13.42902437
1321	13.42837674
1322	13.42754784
1323	13.42705714
1324	13.4267064
1325	13.42629218
1326	13.42585296
1327	13.42517531
1328	13.42451295
1329	13.42353529
1330	13.42313466
1331	13.4225616
1332	13.42241032
1333	13.42197679
1334	13.42161832
1335	13.42116419
1336	13.42065558
1337	13.42024836
1338	13.41976267
1339	13.41896112
1340	13.41860024
1341	13.41792106
1342	13.41737588
1343	13.41661881
1344	13.4157545
1345	13.41507657
1346	13.41488709
1347	13.41395075
1348	13.41350954
1349	13.41308932
1350	13.41263685
1351	13.41209117
1352	13.41174811
1353	13.41123033
1354	13.41087072
1355	13.41004724
1356	13.40949755
1357	13.40881269
1358	13.40835774
1359	13.40782333
1360	13.40727544
1361	13.40635366
1362	13.40578649
1363	13.40538961
1364	13.40472376
1365	13.40455423
1366	13.40418211
1367	13.40338223
1368	13.40292679
1369	13.4023152
1370	13.40172375
1371	13.40134996
1372	13.40109311
1373	13.40073916
1374	13.40030838
1375	13.40002889
1376	13.39901955
1377	13.39848539
1378	13.39821306
1379	13.39769281
1380	13.39721888
1381	13.39637109
1382	13.39560415
1383	13.39497431
1384	13.39451302
1385	13.39433441
1386	13.39384423
1387	13.39361542
1388	13.39347726
1389	13.39283623
1390	13.39236762
1391	13.39165224
1392	13.39123226
1393	13.39077827
1394	13.39026989
1395	13.38956719
1396	13.38909331
1397	13.38877726
1398	13.38825004
1399	13.38805232
1400	13.38778302
1401	13.38751106
1402	13.38704722
1403	13.38677079
1404	13.38638973
1405	13.38580939
1406	13.38498102
1407	13.38455697
1408	13.3837606
1409	13.38250223
1410	13.38209017
1411	13.38175205
1412	13.38155884
1413	13.38106869
1414	13.38060749
1415	13.37983403
1416	13.3791707
1417	13.37882567
1418	13.3784008
1419	13.3777571
1420	13.3769516
1421	13.37622339
1422	13.37562095
1423	13.37520015
1424	13.37460058
1425	13.37417526
1426	13.37368452
1427	13.37280061
1428	13.37222238
1429	13.37157554
1430	13.37101961
1431	13.37024008
1432	13.36986518
1433	13.3696188
1434	13.36914799
1435	13.36861478
1436	13.36816008
1437	13.36761676
1438	13.36725813
1439	13.36696354
1440	13.36634154
1441	13.36601185
1442	13.36544246
1443	13.36480155
1444	13.36418399
1445	13.36363826
1446	13.36302014
1447	13.36239171
1448	13.36197762
1449	13.36094605
1450	13.36043784
1451	13.36004507
1452	13.35976476
1453	13.35930197
1454	13.3591393
1455	13.35844047
1456	13.35803565
1457	13.35750991
1458	13.3568545
1459	13.35654491
1460	13.35611033
1461	13.35541962
1462	13.35494173
1463	13.35481432
1464	13.35432236
1465	13.35382052
1466	13.35351644
1467	13.35313986
1468	13.3524465
1469	13.35244638
1470	13.35185798
1471	13.35121711
1472	13.35091027
1473	13.35001948
1474	13.34968322
1475	13.34903621
1476	13.34847181
1477	13.34783644
1478	13.34771725
1479	13.34702405
1480	13.34664948
1481	13.34618781
1482	13.34564011
1483	13.34526269
1484	13.34501252
1485	13.34478173
1486	13.34438259
1487	13.34375258
1488	13.3432955
1489	13.34269824
1490	13.34201761
1491	13.34184508
1492	13.3415958
1493	13.34099324
1494	13.33979089
1495	13.33934093
1496	13.33894591
1497	13.33833258
1498	13.33770777
1499	13.33744133
1500	13.33658117
1501	13.33628322
1502	13.33547316
1503	13.33510475
1504	13.3346328
1505	13.33410608
1506	13.33379599
1507	13.33337827
1508	13.33302035
1509	13.33250973
1510	13.33208145
1511	13.33180213
1512	13.33143978
1513	13.33092737
1514	13.33057362
1515	13.33047021
1516	13.33000209
1517	13.32999085
1518	13.32989111
1519	13.32928883
1520	13.3289972
1521	13.32867421
1522	13.32826303
1523	13.32775013
1524	13.32695979
1525	13.3267055
1526	13.32655363
1527	13.32586581
1528	13.32553257
1529	13.32503711
1530	13.32439827
1531	13.32365933
1532	13.32325716
1533	13.32249787
1534	13.32209123
1535	13.32183965
1536	13.32131682
1537	13.32087032
1538	13.32067671
1539	13.32008352
1540	13.31974504
1541	13.31927553
1542	13.31880593
1543	13.31820422
1544	13.31762105
1545	13.31726081
1546	13.31680567
1547	13.3162316
1548	13.31545204
1549	13.31433714
1550	13.31395165
1551	13.31343866
1552	13.31302605
1553	13.31234131
1554	13.3119532
1555	13.31151563
1556	13.31040517
1557	13.30988747
1558	13.30949501
1559	13.3091776
1560	13.30846207
1561	13.30782859
1562	13.30742467
1563	13.30673064
1564	13.30622675
1565	13.30585056
1566	13.30543879
1567	13.30497273
1568	13.30421574
1569	13.30354765
1570	13.30322061
1571	13.30278876
1572	13.30235899
1573	13.30182059
1574	13.30147858
1575	13.30086441
1576	13.30038986
1577	13.29984419
1578	13.29921303
1579	13.29867312
1580	13.29816771
1581	13.29760935
1582	13.29711209
1583	13.29683351
1584	13.29630453
1585	13.29584844
1586	13.2957044
1587	13.29514323
1588	13.29472558
1589	13.29431492
1590	13.29408436
1591	13.29397217
1592	13.29361251
1593	13.29305689
1594	13.29281471
1595	13.29232055
1596	13.29107129
1597	13.29065272
1598	13.29017946
1599	13.28974639
1600	13.28954367
1601	13.2892294
1602	13.28862166
1603	13.28820363
1604	13.28744138
1605	13.28701829
1606	13.286615
1607	13.2862056
1608	13.28566973
1609	13.28545241
1610	13.28482828
1611	13.28442719
1612	13.2840904
1613	13.28361758
1614	13.28315819
1615	13.28283893
1616	13.28246851
1617	13.28206284
1618	13.2814503
1619	13.28078327
1620	13.28029705
1621	13.27997059
1622	13.27935093
1623	13.27893049
1624	13.27855539
1625	13.27826708
1626	13.27782469
1627	13.27754338
1628	13.27719433
1629	13.27667007
1630	13.27597753
1631	13.2756312
1632	13.27521648
1633	13.27480603
1634	13.27432588
1635	13.27362421
1636	13.2730557
1637	13.27270404
1638	13.27239701
1639	13.27190742
1640	13.2715406
1641	13.27119573
1642	13.27085512
1643	13.27067226
1644	13.26999066
1645	13.26940125
1646	13.26917841
1647	13.26859946
1648	13.26826002
1649	13.26795924
1650	13.26750847
1651	13.26701467
1652	13.26595956
1653	13.26575856
1654	13.26519558
1655	13.26489086
1656	13.26453975
1657	13.26407146
1658	13.26358994
1659	13.26288647
1660	13.26243071
1661	13.26214592
1662	13.26145034
1663	13.26121486
1664	13.26060026
1665	13.26038721
